data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
#event+id,#country+code,#event+code,#event+code,#date+occurred,#date+year,#meta+time_precision,#event+type,#event+subtype,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,#geo+precision+code,#meta+source,,#description,#affected+killed,#date+updated,#country+code
6331940,50,BGD16847,16847,2019-10-29,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Shahbagh,23.7406,90.3943,1,Dhaka Tribune,National,"On Oct 29, students of Dhaka university staged a protest demonstration outside VC office (Shahbagh, Dhaka city) against the accommodation crisis at the university. [size=no report]",0,1572962844,BGD
6331975,356,IND64897,64897,2019-10-29,2019,1,Battles,Armed clash,Unidentified Armed Group (India),,3,Police Forces of India (2014-) Central Reserve Police Force,,1,13,Southern Asia,India,Jammu and Kashmir,Pulwama,Pulwama,Drabgam,33.8203,74.8149,1,Hindustan Times,National,"On 29 Oct, suspected militants opened fire on a CRPF mobile bunker stationed at a school examination centre in Drabgam (Pulwama, J&K).",0,1572962844,IND
6331983,144,SRI3809,3809,2019-10-29,2019,2,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,Southern Asia,Sri Lanka,Southern,Galle,Elpitiya,Elpitiya,6.2908,80.1626,1,Hiru News,National,"As reported on October 29, a group of teachers from Pitigala - Poddiwela Maha Vidyalaya school staged a protest in front of the school in Elpitiya town (Elpitiya, Galle district). The protesters were dissatisfied with a recent incident in which a former pupil of the school assaulted a teacher. [size=no report]",0,1572962844,LKA
6332178,356,IND65012,65012,2019-10-29,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Tamil Nadu,Dharmapuri,Dharmapuri,Dharmapuri,12.1277,78.1579,1,The Hindu,National,"On October 29, protest was held by family members in Dharmapuri city (Dharmapuri, TN) after a young woman died due to the alleged negligence of doctors at Dharmapuri Government Medical College Hospital. [size=no report]",0,1572962844,IND
6332189,356,IND65025,65025,2019-10-29,2019,1,Protests,Peaceful protest,Protesters (India),Health Workers (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Salem,Salem,Salem,11.6511,78.1586,1,The Hindu,National,"On October 29, members of Federation of Government Doctors Association protested on the premises of the Government Mohan Kumaramangalam Medical College Hospital in Salem city (Salem, TN), demanding increase in salaries among other demands. Nearly 90% of doctors and house surgeons took part in the protest. [size=nearly 90%]",0,1572962844,IND
6332285,144,SRI3811,3811,2019-10-29,2019,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,Southern Asia,Sri Lanka,Northern,Vavuniya,Vavuniya South,Vavuniya,8.7514,80.4971,1,Virakesari,National,"On October 29, about 80 students of the Technical faculty under the Vavuniya campus of Jaffna University protested by blocking the campus chief's office on Park street in Vavuniya city (Vavuniya South, Vavuniya district). The students were demanding greater safety as they were unable to continue their education due to the outbreak of infections in the campus and hostel. [size=about 80]",0,1572962844,LKA
6332447,764,THA7407,7407,2019-10-29,2019,1,Protests,Peaceful protest,Protesters (Thailand),Teachers (Thailand),6,,,0,60,South-Eastern Asia,Thailand,Bangkok,Dusit,,Thanon Nakhon Chai Si,13.7871,100.5264,1,Thai Rath,National,"On 29 October 2019, more than 200 school teachers dressed in black gathered in front of the parliament in kwaeng Thanon Nakhon Chai Si, Dusit district of Bangkok, Thailand, in protest against the Draft National Education Act. [size=more than 200]",0,1572963018,THA
6332469,360,IDN1510,1510,2019-10-29,2019,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,South-Eastern Asia,Indonesia,South Sulawesi,Gowa,Somba Opu,Somba Opu,-5.2022,119.4496,1,Tribunnews,National,"On Oct 29, 2019, dozens of people held a peaceful protest in front of a court in Somba Opu district, Gowa regency, South Sulawesi province, regarding a murder case of a female student by a university lecturer. The protesters were students and the victim's family. [size=dozens]",0,1572963018,IDN
6327649,887,YEM44127,44127,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Yemen),,6,,,0,60,Middle East,Yemen,Aden,Al Buraiqeh,,Salah ad Din Camp,12.7711,44.8475,1,Aden al Ghad,Subnational,"On Oct 28, residents of Saladin camp in al Bureiqah district in Aden governorate protested the actions of the department of education in the district in regards to the rotation of school principals, which has affected the quality of education at these schools. [size=no report]",0,1572887467,YEM
6330062,368,IRQ21664,21664,2019-10-28,2019,1,Protests,Protest with intervention,Protesters (Iraq),Students (Iraq),6,Police Forces of Iraq (2018-),,1,16,Middle East,Iraq,Baghdad,Karkh,,Arab Jbour,33.2390,44.4310,1,Al Ghad Press,National,"On October 28, riot police dispersed student protests at Tigris University in Baghdad with sound bombs.",0,1572904622,IRQ
6330074,368,IRQ21665,21665,2019-10-28,2019,1,Protests,Protest with intervention,Protesters (Iraq),Students (Iraq),6,Police Forces of Iraq (2018-),,1,16,Middle East,Iraq,Baghdad,Al Rashid,,Baghdad - Al Rashid,33.2362,44.3428,1,Al Ghad Press,National,"On October 28, riot police dispersed student protests at al-Farahidi University in Baghdad with sound bombs.",0,1572904622,IRQ
6330436,422,LBN1882,1882,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Lebanon),Students (Lebanon),6,,,0,60,Middle East,Lebanon,Beirut,Beirut,,Beirut-Dar Mreisseh,33.9008,35.4811,1,LBC International,National,"On October 28 2019, Lebanese citizens continued to demonstrate across Lebanon for a twelfth day and demanded the government to resign. Lebanese students of the American University of Beirut, demonstrated by sitting in the middle of the seafront boulevard in Ain el-Mreisse. [size=no report]",0,1572904622,LBN
6330438,368,IRQ21661,21661,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Iraq),Students (Iraq),6,,,0,60,Middle East,Iraq,Ninewa,Mosul,,Mosul - Al-Hadbaa,36.3960,43.1506,1,National Iraqi News Agency,National,"On October 28, students at Mosul University held a protest in solidarity with protesters elsewhere in the country. [size=no report]",0,1572904622,IRQ
6330664,275,PSE6368,6368,2019-10-28,2019,1,Strategic developments,Looting/property destruction,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Jenin,,Jenin,32.4594,35.3009,2,Palestine News and Information Agency,National,"Property destruction: On October 28 2019, Israeli forces demolished a wall of a Palestinian school in the village of Thaher al Maleh west of Jenin and seized a container which was used as a school cafeteria. Israeli forces stormed the village and declared the school a closed military zone.",0,1572904623,PSE
6331044,180,DRC15867,15867,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Democratic Republic of Congo),Students (Democratic Republic of Congo),6,,,0,60,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Bukavu,Bukavu,Bukavu,-2.5000,28.8667,1,Actualite,National,"On 28 October 2019, students from two different schools in Bukavu reportedly protested in front of the governor's cabinet to ask authorities to pay their teachers so that the latter could resume their work after a week-long strike. [size=no report]",0,1572909430,COD
6331128,710,SAF11853,11853,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (South Africa),Students (South Africa),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Bellville,-33.9000,18.6333,1,Daily Vox (South Africa),National,28 October 2019. Students have been demonstrating at the University of the Western Cape (UWC) in Bellville over grievances with their accommodation in Belhar. [size=no report].,0,1572909431,ZAF
6331163,854,BFO2112,2112,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Burkina Faso),Health Workers (Burkina Faso); Labour Group (Burkina Faso),6,,,0,60,Western Africa,Burkina Faso,Nord,Yatenga,Ouahigouya,Ouahigouya,13.5828,-2.4216,1,Faso Nord,Subnational,"On October 28, health workers and unionists began observing a 72-hour sit-in at the University Hospital of Ouahigouya.[size=dozens]",0,1572909431,BFA
6331243,454,MAW517,517,2019-10-28,2019,1,Riots,Violent demonstration,Rioters (Malawi),Students (Malawi),5,,,0,50,Eastern Africa,Malawi,Southern,Blantyre City,Blantyre City,Blantyre,-15.7833,35.0000,1,Malawi24,National,"28 October 2019. Riots have been reported at the Lunzu Secondary School in Blantyre. Students have damaged various structures at the school, houses belonging to teachers, and one student has been injured. [size=no report].",0,1572909431,MWI
6331255,454,MAW519,519,2019-10-28,2019,1,Protests,Protest with intervention,Protesters (Malawi),Students (Malawi),6,Police Forces of Malawi (2014-),,1,16,Eastern Africa,Malawi,Northern,Mzimba,TA Chindi,Mzuzu,-11.4500,33.5833,1,Nation (Malawi),National,"28 October 2019. Students, led by Musrec and staff demonstrated at the Mzuzu University to demanda that management address fee balances that block students from writing exams, and teachers are demanding their allowances. Police fired teargas to disperse the crowds. [size=no report].",0,1572909431,MWI
6331264,430,LBR1438,1438,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Liberia),Students (Liberia),6,,,0,60,Western Africa,Liberia,Montserrado,Careysburg,Monrovia,Fendell,6.3779,-10.6105,1,New Dawn,National,"On October 28, 2019, students of the University of Liberia, demonstrated in Fendell Campus, rejecting the newly appointed President of the University, Dr. Sarwolo Nelson. They forced their colleagues to abandon classes and disrupted normal campus activities. [size=no report]",0,1572909431,LBR
6331265,430,LBR1439,1439,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Liberia),Students (Liberia),6,,,0,60,Western Africa,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.3100,-10.8000,1,New Dawn,National,"On October 28, 2019, students of the University of Liberia, demonstrated in Capitol Hill Campus, Monrovia, rejecting the newly appointed President of the University, Dr. Sarwolo Nelson. They forced their colleagues to abandon classes and disrupted normal campus activities. [size=no report]",0,1572909431,LBR
6331863,50,BGD16839,16839,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),FFF: Fridays for Future; Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,Daily Star (Bangladesh),National,"On Oct 28, over 300 students of Viqarunnisa Noon School and College formed a human chain on campus (Dhaka city) to raise awareness on climate change. [size=over 300]",0,1572962844,BGD
6331864,50,BGD16845,16845,2019-10-28,2019,1,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),5,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),5,55,Southern Asia,Bangladesh,Rangpur,Dinajpur,Dinajpur,Dinajpur,25.6274,88.6377,1,Daily Star (Bangladesh),National,"On Oct 28, at least 10 people were injured in a clash between rioting factions of BCL at Hajee Mohammad Danesh Science and Technology University (Dinajpur) over establishing supremacy. [size=at least 10]",0,1572962844,BGD
6331867,50,BGD16855,16855,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh); Teachers (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Sylhet,Maulvibazar,Kulaura,Kulaura,24.5000,92.0500,2,Daily Star (Bangladesh),National,"On Oct 28, teachers and students of Bhatera school and college staged a protest outside campus (Kulaura, Maulvibazar) demanding punishment of the rapists of a seventh grader girl of the institution. [size=no report]",0,1572962844,BGD
6331898,586,PAK54206,54206,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Students (Pakistan),6,,,0,60,Southern Asia,Pakistan,Punjab,Lahore,Lahore,Lahore-Iqbal,31.3817,74.1732,1,Dawn (Pakistan),National,"On October 28, dozens of students from Bahauddin Zakariya University (BZU) protested outside the Vice Chancellor office of Punjab University in Iqbal town (Lahore, Punjab) against the cancellation of their admission to different disciplines of master programmes. [size=dozens]",0,1572962844,PAK
6331943,50,BGD16846,16846,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Dhaka,Gopalganj,Gopalganj,Gobra,22.9663,89.8124,1,Dhaka Tribune,National,"On Oct 28, students of the department of Electronics and Telecommunications Engineering (ETE) in Bangabandhu Sheikh Mujibur Rahman Science & Technology University, Gobra (Sadar upazila, Gopalganj) staged a sit-in protest to press home their demand of merging the department in Electrical and Electronics Engineering (EEE) department. [size=no report]",0,1572962844,BGD
6332034,586,PAK54213,54213,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Pakistan),Teachers (Pakistan),6,,,0,60,Southern Asia,Pakistan,Khyber Pakhtunkhwa,Peshawar,Peshawar,Peshawar,34.0197,71.5822,1,News International (Pakistan),National,"On October 28, faculty members of Edwardes College held a protest outside Peshawar Press Club in Peshawar city (Peshawar, KP) demanding the government to remove their college principal and convene the meeting of the Board of Governors to resolve the crisis at the college. [size=no report]",0,1572962844,PAK
6332260,50,BGD16844,16844,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),6,,,0,60,Southern Asia,Bangladesh,Rajshahi,Pabna,Pabna,Pabna,24.0064,89.2372,1,United News of Bangladesh,National,"On Oct 28, students of Pabna University of Science and Technology staged a protest demonstration on campus (Pabna) demanding withdrawal of show-cause notices served to three teachers along with other demands. [size=no report]",0,1572962844,BGD
6332450,360,IDN1497,1497,2019-10-28,2019,1,Protests,Peaceful protest,Protesters (Indonesia),Students (Indonesia),6,,,0,60,South-Eastern Asia,Indonesia,West Java,Bekasi,Karang Bahagia,Karang Bahagia,-6.1969,107.1991,1,Tribunnews,National,"On Oct 28, 2019, hundreds of elementary school students held a peaceful protest in front of their school in Karang Bahagia district, Bekasi regency, West Java province. Their school was closed due to a land dispute. They demanded their rights to receive an education. [size=hundreds]",0,1572963018,IDN
